Gene Name	Sample 1	Sample 2	Sample 3	Sample 4	Sample 5	Sample 6	Sample 7	Sample 8
SIPA1L2	25.89688	20.38419	11.776173	23.70784	24.11322	36.568264	25.554413	33.41271
SIPA1L3	40.81831	45.97273	30.7853	75.67681	52.564434	41.60847	81.160576	28.56373
SIRPA	18.140915	19.337637	21.56801	20.712563	21.370302	18.337824	5.7189465	7.4179115
SIRPB1	15.269852	17.97047	10.833297	15.571931	3.722173	16.49861	10.454929	15.526567
SIRPG	2.649557	6.6098137	22.23849	63.94514	13.92526	11.120049	14.809759	5.7463393
SIRT1	73.616295	98.09773	49.805916	97.99154	86.882195	84.45329	53.06074	71.304504
SIRT2	128.30937	76.47823	26.398651	34.12465	43.661938	98.486534	75.73431	73.376045
SIRT3	8.20915	26.934233	30.49615	24.084572	46.467842	20.39775	15.734759	26.045444
SIRT4	3.969265	9.114749	3.7137272	12.515638	18.295383	10.080767	18.732664	18.737366
SIRT5	4.540049	5.797098	7.7175846	6.919317	1.6147975	10.874319	14.3974085	0.8864132
SIRT6	50.5507	66.89932	53.754364	65.63352	67.26099	48.18914	38.15733	49.095043
SIRT7	37.595257	31.903927	101.41934	64.01495	99.758064	44.656395	46.264263	22.019941
SIT1	4.583566	1.0649785	1.0724319	198.77422	45.645775	6.1296473	2.4599783	1.2462958
SIVA1	37.299583	36.638096	85.167175	87.105095	120.31696	35.094612	132.7055	21.991274
SIX1	1.1026394	0.9122942	12.640026	1.8796899	18.831182	2.8792737	80.72566	1.4534894
SIX2	10.837032	22.325834	20.256708	11.627751	44.60603	3.4352741	57.466408	3.8899066
SIX3	5.521496	11.370022	4.6899424	13.612649	12.017917	6.4223385	11.490848	8.068423
SIX4	3.16541	0.9486884	38.03426	0.9545237	55.963997	13.673924	115.8814	27.869022
SIX5	1.4914311	1.1062835	0.7653197	0.5976776	1.8351077	1.3827212	0.9067668	0.9422558
SIX6	8.977632	14.534763	9.224685	5.4165244	7.3449116	9.733346	13.34381	10.357871
SKAP1	25.244143	13.258968	26.66177	106.576126	50.18867	24.633587	30.549559	30.814497
SKAP2	23.703362	36.750347	0.37074414	60.250755	24.493443	27.029577	4.4326963	24.00625
SKI	47.353584	53.105335	47.710957	38.917877	60.25257	69.92818	58.708214	36.61585
SKIL	7.253641	6.4309125	13.401864	12.828621	10.873986	7.4325633	8.798217	0.47281337
SKIV2L	57.174377	58.889896	69.3352	85.89363	86.36485	52.328007	67.77769	78.79137
SKIV2L2	2.7085664	23.944035	19.173574	51.771942	32.320827	13.141514	30.189281	16.734491
SKP1	656.4395	867.7316	323.82452	170.90303	342.5265	1062.4917	304.03342	962.69806
SLA2	12.69819	12.990044	1.5112605	17.918049	13.515084	17.148249	1.842088	4.443722
SLAMF1	1.9554332	10.05492	2.2530067	31.982327	6.779588	16.759743	16.11946	10.545449
SLAMF7	3.7334676	0.89811355	5.0520062	171.63664	96.21187	11.259847	15.398722	4.256563
SLBP	78.89713	119.46981	77.29088	215.09721	148.32283	122.45149	57.45561	110.52055
SLC10A1	54.996796	41.669357	38.28674	22.486574	15.468684	44.159363	44.62484	34.381012
SLC10A2	13.859563	13.868339	16.19552	8.357519	4.5409408	12.300193	5.075513	16.898819
SLC10A3	1.6760453	12.127362	38.401974	26.699528	36.699726	20.211456	12.078651	4.4516883
SLC10A4	41.792263	57.28133	1.133069	0.51455665	8.815275	14.351126	6.907397	0.4094646
SLC10A7	11.346303	11.390234	9.562083	13.497456	9.304825	9.434477	10.474677	1.3136977
SLC11A1	0.5084312	0.8572062	0.40965343	1.6101067	6.7298174	1.7277412	1.6134559	7.678361
SLC11A2	292.79	316.06918	209.08084	107.184	359.55417	281.57007	184.82188	323.50922
SLC12A1	17.431368	27.881384	5.6538467	5.359965	5.136288	14.673655	4.3565326	4.6207027
SLC12A2	111.71739	130.65056	34.207268	51.579525	630.5076	116.60059	317.80786	67.62225
SLC12A3	0.5456063	1.4368762	2.9371796	0.9508622	0.64653784	1.3549887	0.9746347	1.5413507
SLC12A4	9.473731	11.350704	1.2507102	6.7962117	16.10023	1.9555012	13.540403	0.7775804
SLC12A5	67.32054	324.33447	12.824477	10.223111	9.202752	436.52567	12.270865	403.63312
SLC12A6	17.366953	21.862514	34.99803	29.086142	28.638657	22.699245	27.712076	20.974312
SLC12A7	120.05086	123.51519	95.92873	132.03365	120.61371	89.01761	77.29528	87.84405
SLC12A8	6.123107	6.3234725	1.5453546	27.181755	43.167736	1.7724973	43.123863	8.403959
SLC12A9	78.76395	90.92326	47.5371	86.28143	62.67513	70.21149	26.802486	44.15932
SLC13A1	3.7538762	2.049655	7.1714053	5.6617494	2.3516197	5.011981	9.604958	0.2690413
SLC13A2	3.396185	3.0684066	1.7933029	1.3669041	11.632226	7.2680097	2.0930603	5.6929903
SLC13A3	70.34942	82.74967	7.044815	4.76521	7.5508738	31.721739	24.010536	57.820786
SLC13A4	9.890262	2.4897735	15.143235	14.823393	10.903272	6.231295	20.08236	9.151764
SLC13A5	26.190405	46.483482	37.886395	33.80976	47.89725	42.9928	33.061607	36.799484
SLC14A1	119.62933	38.576656	8.145524	6.313519	5.701451	25.882484	11.10494	5.529246
SLC14A2	13.864486	17.491028	13.269078	9.278793	13.390868	3.4240682	13.900629	14.55549
SLC15A1	2.2457697	10.540361	8.624402	6.616574	6.710992	3.431854	3.147151	8.368082
SLC15A2	35.10434	22.751377	7.6616287	28.38402	31.048018	31.173752	9.524382	12.82369
SLC15A3	27.042051	20.738035	3.5118003	105.02763	24.856497	4.5234203	28.406736	5.852582
SLC15A4	117.37471	151.62346	144.60442	236.75896	99.68876	111.42941	133.78932	96.14913
SLC16A1	26.110153	33.925533	29.78768	6.3521957	21.011814	6.1678176	12.743192	26.919373
SLC16A10	13.738438	8.888013	22.627851	10.138039	25.269405	10.718358	19.984137	0.9236045
SLC16A11	24.963762	27.513462	21.788292	16.044836	20.263968	22.820766	32.040077	15.309055
SLC16A14	42.826008	121.79564	25.401928	22.276588	93.10269	133.43779	21.925934	112.05307
SLC16A2	41.77664	42.40802	29.79167	24.186138	36.29067	31.815239	27.322325	33.26432
SLC16A3	5.3974223	3.81317	84.56313	18.491549	21.544558	4.055448	58.920074	1.0430192
SLC16A4	9.441068	13.453366	8.416871	29.054089	36.21108	16.808598	8.016029	21.38552
SLC16A6	41.842712	52.90564	105.656204	50.418034	106.96475	81.445114	33.002853	87.35302
SLC16A7	78.11912	121.32102	225.5188	219.1368	235.28215	234.67183	201.18954	198.93025
SLC16A8	2.8719885	22.884937	10.26123	5.9666023	6.6672974	4.4471807	3.896001	16.397299
SLC16A9	47.24205	27.74633	39.65457	16.119164	61.270847	35.673706	26.767496	16.56449
SLC17A1	2.2317653	1.6774522	2.0252445	0.20546697	3.3290157	1.5233606	3.004577	3.198695
SLC17A2	1.0167395	12.77222	1.7940083	7.2810225	8.441362	8.411443	2.2711241	0.8246021
SLC17A3	13.128084	11.341924	4.2448163	8.178248	11.560498	26.398357	9.539633	15.352608
SLC17A4	8.049732	3.8282287	1.5903542	5.65623	10.661382	6.3360314	0.5440095	4.22701
SLC17A5	84.097404	90.19039	87.24341	73.93875	226.71211	98.69549	380.0015	69.22668
SLC17A6	22.29202	396.717	8.985046	3.8316557	4.246132	1016.527	9.74845	1135.5879
SLC17A7	15.037067	21.273546	9.888038	10.421737	14.210749	316.92346	31.683313	320.05908
SLC17A8	11.9085455	8.784617	0.87487894	0.7799353	3.7703893	6.427494	5.15429	4.031808
SLC18A1	10.048564	14.13019	13.445711	12.613137	3.4724202	7.83573	4.439517	2.2935243
SLC18A2	35.586605	19.885815	3.4365375	3.7694488	2.4081259	9.770531	2.6266015	8.358715
SLC18A3	7.8256817	9.628586	5.983918	3.5013897	3.4274414	10.467219	2.1385303	10.890455
SLC19A1	5.5488997	7.0969286	4.5351334	3.9711218	6.0480623	7.9299173	3.7685676	4.233128
SLC19A2	24.14634	34.416916	257.84958	24.828707	87.60051	54.815166	265.3492	41.585155
SLC19A3	14.239	15.096599	21.362013	7.6134872	1.6192479	21.016266	1.9116095	13.990021
SLC1A1	3.136466	17.667955	8.601259	2.3835416	12.803594	17.987019	11.646993	5.10378
SLC1A2	3.96296	15.605403	0.9657711	2.197418	4.940139	19.575953	2.1786835	6.640295
SLC1A3	17.925753	16.250458	12.279648	0.41142946	5.389786	1.9912221	6.513755	8.700211
SLC1A4	106.41667	136.76651	62.512623	96.10766	150.0778	168.3253	59.43292	152.89554
SLC1A5	39.90594	41.78468	47.583622	60.222393	169.97096	38.865105	117.49929	17.516796
SLC1A6	7.408003	12.560926	0.56643	6.6438417	5.3672695	18.752672	3.3640544	14.210482
SLC1A7	29.063759	2.9983733	20.137154	21.346035	8.095717	11.519462	16.563248	8.763195
SLC20A1	87.97071	127.306114	27.671207	155.5358	58.185047	195.8519	42.78096	173.92235
SLC20A2	36.037838	45.099598	37.428223	3.881599	24.51966	46.789703	28.145008	15.945199
SLC22A1	2.9026663	1.2773879	2.8947155	1.8547461	2.0056317	3.207136	5.9473844	12.199124
SLC22A11	3.4914298	1.5448046	1.2589636	6.4387965	1.568777	3.1668234	1.0736563	4.5458875
SLC22A12	7.826454	21.070799	1.7235633	1.4076735	13.542008	3.449794	9.50495	2.7923388
SLC22A13	1.5720637	1.0163283	4.032186	1.4621619	1.8746053	1.5831547	1.5468388	1.4841789
SLC22A14	27.32836	40.0376	47.287445	45.362007	42.85524	67.97342	40.48523	26.898169
SLC22A15	131.8558	140.12212	11.637991	12.504893	29.99676	95.75099	3.5972788	62.606956
SLC22A16	1.4664633	1.4073789	3.3530777	1.4999127	13.915763	10.623105	3.8346517	3.10847
SLC22A17	127.127106	267.50336	7.846495	5.057901	44.51473	192.06377	61.671577	240.69313
SLC22A18	7.885696	23.488676	56.273075	34.57226	63.210617	18.686108	54.089294	32.492958
SLC22A2	2.0177286	1.5975529	1.9977303	1.8534979	2.0956376	1.7959173	3.5992906	2.162555
SLC22A23	2.5150542	5.268271	15.58684	5.5951877	19.788185	3.97382	7.069434	1.2347032
SLC22A24	12.183963	10.750874	23.38097	4.67854	25.4925	10.687171	20.53548	9.188626
SLC22A25	62.192047	73.89684	70.76964	74.711	84.27068	78.99094	82.869354	56.406788
SLC22A3	5.1256437	18.371973	10.46808	3.0447059	67.40007	9.102099	56.19695	0.31894076
SLC22A4	29.192085	31.731724	19.52068	19.642181	22.73699	20.430456	46.86308	11.10432
SLC22A5	79.16854	72.66468	82.13534	43.802605	112.91661	71.099724	126.52687	61.102493
SLC22A6	2.814963	12.445207	2.5622382	0.95257306	1.5381926	2.7945986	2.3503187	8.018044
SLC22A7	3.912323	3.591522	4.3695455	13.864541	4.7633076	3.3765686	6.0337048	6.2262115
SLC22A8	8.549544	3.8075404	4.0181804	2.634196	1.3429098	5.430643	3.267669	3.7479312
SLC22A9	8.242314	3.9475813	11.838406	19.59492	12.421385	1.1700153	21.798258	15.550348
SLC23A1	3.8222692	3.9340336	3.7251	8.295441	12.15184	1.8647939	10.665456	3.953167
SLC23A2	16.403591	17.144197	14.6828785	12.682164	16.050785	24.114756	6.5282106	9.653891
SLC23A3	1.5596328	1.880933	0.8501219	18.442589	7.4317937	9.65858	5.720646	1.0822366
SLC24A1	20.109413	9.45336	1.3101175	11.891107	20.663223	1.576594	15.674694	16.963581
SLC24A2	49.520866	55.009003	6.7459273	14.580471	18.396603	49.239063	13.995382	31.523594
SLC24A3	28.544468	42.62436	93.17299	2.7818983	54.77595	22.855286	18.960276	14.592995
SLC24A4	6.1192923	8.080744	9.473633	12.949032	5.572793	10.495423	4.5287185	14.315216
SLC24A5	6.4176235	5.707077	6.948787	10.711398	11.195113	2.0173001	1.3595353	3.9635942
SLC24A6	36.311676	39.650806	49.341557	39.364212	47.000095	35.404297	37.141243	14.644248
SLC25A1	44.74692	53.029396	45.849243	43.49684	68.48781	36.556263	64.67115	22.632689
SLC25A10	13.13645	3.8983383	16.985426	4.188577	35.114204	2.6663015	29.448048	14.401991
SLC25A11	71.35151	84.91853	146.92047	54.530415	90.9624	45.00923	187.36638	83.34514
SLC25A12	35.04331	71.11633	90.87942	29.183498	65.11493	141.12347	79.959435	165.09976
SLC25A13	65.92631	92.000694	25.44318	32.689854	44.58867	83.43056	15.450056	69.005196
SLC25A14	59.56874	79.86661	41.94519	37.218597	59.845264	58.717762	56.890804	156.91127
SLC25A15	2.5570989	4.7875237	7.1921606	12.841151	18.442465	17.641754	5.102648	18.054373
SLC25A16	10.424108	11.563925	10.770872	15.157966	14.492999	7.6779284	11.09895	10.37679
SLC25A17	51.940342	84.274	24.72008	66.51323	67.54681	66.95639	30.639135	76.12832
SLC25A18	3.951442	2.2746482	13.919477	2.6318126	8.82645	12.370763	2.540978	4.267475
SLC25A19	33.622177	36.138275	17.02092	99.92578	28.098068	39.270763	30.254208	47.242306
SLC25A2	10.382272	12.8737755	12.979245	13.98297	11.720728	19.261868	20.480736	17.829123
SLC25A20	79.59228	91.72517	79.50273	83.2468	104.237816	80.84751	139.97375	76.97762
SLC25A21	3.4676607	7.224817	0.17613488	1.8175561	10.012735	6.7795095	5.271223	3.0724432
SLC25A22	44.18106	41.130962	26.36867	21.41962	58.705597	105.59563	2.30368	68.48872
SLC25A23	15.456454	37.999756	50.44398	3.2530954	23.49286	19.406244	50.284527	74.83178
SLC25A24	19.656132	25.158983	16.792452	7.496384	5.6392765	18.418583	17.679764	15.505845
SLC25A25	43.8632	46.508827	51.73033	26.564163	40.119114	47.16732	39.114193	47.069134
SLC25A26	40.451942	53.556335	69.926575	30.602345	68.97528	53.93406	64.98252	52.670784
SLC25A27	24.698917	56.564564	14.7699175	1.0738653	15.322698	45.121765	26.43681	38.56953
SLC25A28	119.18941	112.7786	93.47917	80.68897	89.76296	89.3766	79.55216	66.38451
SLC25A29	116.976395	121.93244	37.67276	25.060951	74.482666	104.933525	47.950417	104.716
SLC25A3	551.0982	774.0876	1507.7405	852.1487	1241.6901	990.16315	1463.047	899.17737
SLC25A30	4.5131435	6.8200374	9.808272	1.4102504	8.314422	11.472795	0.8777661	0.63547176
SLC25A31	3.6216738	1.0064573	1.0137613	2.0168433	3.4327364	3.3168635	2.1937232	2.8612676
SLC25A32	41.613155	61.776817	41.610245	64.35162	47.403194	75.487526	29.430758	83.38932
SLC25A33	169.09108	139.05582	82.51532	54.577152	83.21268	167.16644	67.22339	121.69807
SLC25A34	40.56814	23.460663	75.77605	33.81636	99.84942	36.058895	233.53624	33.8767
SLC25A35	8.994353	2.7248697	4.433094	5.17675	8.851954	4.95197	5.380796	2.635233
SLC25A36	179.9738	265.98563	129.19347	202.40312	207.51152	281.75238	234.38539	208.66672
SLC25A37	73.554146	69.00725	52.639572	50.727024	105.60444	70.80798	84.81852	43.935097
SLC25A38	39.563564	46.579277	65.31306	122.62577	71.59565	92.8064	90.951744	66.476295
SLC25A39	91.82851	95.00745	107.40365	120.26709	187.92288	71.135796	98.76742	40.251316
SLC25A4	0.7000122	8.827753	12.288311	6.512737	6.417906	0.9990343	3.3907433	4.7622504
SLC25A40	20.293861	18.041222	18.049753	24.439562	35.019154	45.34318	16.208073	25.890093
SLC25A41	3.3053734	0.9249363	0.9074354	0.6968798	1.1721045	1.2490367	2.2855337	3.3362265
SLC25A42	0.42272672	2.9775808	2.1044567	3.3018432	7.299918	1.4948233	3.0236833	1.7115691
SLC25A43	11.550367	11.955276	36.237213	22.338545	82.94846	18.942457	13.803686	8.028037
SLC25A44	93.08267	104.12191	40.21276	46.803318	52.695942	110.18135	55.780083	105.272316
SLC25A45	0.5946228	2.9190676	5.999192	27.522573	10.279288	10.184352	24.599018	0.47170424
SLC25A46	79.80982	109.10868	150.33107	119.92339	112.92602	124.77201	84.84059	96.38812
SLC25A5	775.9331	573.28546	1402.4506	1662.4899	1767.8801	1380.3734	443.19016	1436.9796
SLC25A6	295.93753	442.47116	445.24173	789.23517	842.8742	400.5556	579.42804	439.51532
SLC26A1	1.8002019	1.509217	0.8190965	0.98416096	0.66541684	0.6591846	0.62507707	1.1992643
SLC26A10	8.503667	19.917433	22.197592	2.4705942	34.939342	14.570564	28.579462	14.951306
SLC26A11	90.41923	109.90648	29.757175	42.905613	85.10092	120.66314	77.60502	80.562035
SLC26A2	32.961693	39.982876	60.28711	73.9233	556.5469	60.040688	586.1304	21.80221
SLC26A3	0.7476889	0.9062064	9.756088	0.40962532	0.7295911	1.1844344	0.48054776	15.369296
SLC26A4	2.1873782	1.6515827	6.7046294	4.506809	8.283154	10.29236	5.6043725	4.79882
SLC26A6	22.220675	19.228373	31.890308	17.337929	28.412588	13.511441	29.385868	24.996801
SLC26A7	2.4856074	3.739792	5.5425434	1.6323006	3.1301754	2.9362605	3.0310245	4.6120095
SLC26A8	13.927122	9.81788	3.6306403	4.0645556	13.024328	17.629295	5.46595	20.374683
SLC26A9	26.777922	13.282399	32.764973	25.886906	3.8657231	15.041827	29.246138	12.669641
SLC27A1	153.8135	122.65686	53.295876	28.704544	86.28286	88.82653	168.6561	78.26534
SLC27A2	1.891448	1.7402167	10.908701	1.3547382	10.049354	5.8861775	4.962052	0.33618677
SLC27A3	20.92135	40.12472	53.25408	53.99559	38.569653	21.771997	89.68487	18.996988
SLC27A4	42.77288	17.15872	89.3487	32.85653	66.140434	40.781353	37.886055	50.89098
SLC27A5	37.70398	58.3276	8.4161415	16.906288	5.95645	21.36254	20.812534	39.2535
SLC27A6	6.24337	3.2040946	17.52585	24.89637	26.968834	16.448639	6.9480705	8.314179
SLC28A1	20.727907	23.133177	22.41344	28.19633	34.969845	33.41635	35.732056	7.852736
SLC28A2	1.6304343	2.4349287	17.36935	0.93867415	13.699165	11.510079	6.0011473	8.790214
SLC28A3	16.887486	18.696968	37.894684	38.5857	42.156193	20.537355	43.62403	18.240328
SLC29A1	14.963414	28.74832	61.7262	17.254692	39.967525	30.204453	59.82634	36.64154
SLC29A2	22.429966	3.5748243	30.516052	21.79676	27.78488	30.68371	44.551342	21.091608
SLC29A3	17.594707	49.87355	6.57115	44.418156	52.908123	24.512638	17.358883	40.80536
SLC29A4	40.2224	45.852787	34.101982	25.11289	4.1234593	28.915192	6.6353397	10.230681
SLC2A1	21.081097	21.311335	21.450264	19.94005	24.00965	15.463816	24.393658	23.72272
SLC2A10	3.9110997	1.6406261	18.701307	1.4930323	98.31688	9.334832	64.724106	2.2328932
SLC2A11	19.515738	18.389423	2.039121	9.701255	13.742952	29.48319	2.7595007	8.910554
SLC2A12	0.43570065	6.955018	10.989974	8.164841	29.661278	8.795569	16.667538	9.235191
SLC2A13	6.398659	16.823854	0.13823202	0.7722434	5.4700756	4.492555	4.7341948	6.7169247
SLC2A2	0.5856711	0.99817467	0.5388169	0.5864451	1.8577712	0.6134123	0.98735833	1.0573342
SLC2A3	44.11077	116.55404	6.662921	60.556004	84.149826	136.57161	72.55039	128.05211
SLC2A4	3.596967	4.258115	2.271096	1.2564427	8.293297	2.3423195	6.2798357	4.7963815
SLC2A4RG	6.7702165	5.4463162	1.8126281	4.512348	17.674892	4.7985506	0.75342834	1.5457206
SLC2A5	31.773045	40.520626	68.14931	50.874393	30.20148	37.61411	51.707344	21.594086
SLC2A6	41.21553	70.41998	5.779322	71.21786	3.8383648	120.243454	13.062625	114.5878
SLC2A8	30.507418	11.2152	23.31973	7.720024	8.448921	5.494712	19.729216	2.4704545
SLC2A9	34.27248	54.42025	34.164818	49.771244	71.9783	44.72015	59.125896	37.06822
SLC30A1	124.6501	139.62582	76.240906	91.094635	151.45856	158.56009	38.914963	112.19901
SLC30A10	6.868648	25.960358	7.4043655	6.877435	14.482372	21.35437	8.403785	10.371897
SLC30A2	2.2644548	4.4002767	1.3613746	3.1054556	4.0497146	2.0670993	2.0012357	1.8850423
SLC30A3	2.4837492	2.6249359	3.5535386	3.3951805	5.4541645	2.7939882	4.9685717	2.9333093
SLC30A4	2.3658519	11.64141	1.7045486	1.1312326	5.873688	9.085958	1.9544934	1.3632084
SLC30A5	12.666432	31.696508	20.657888	37.104774	39.397285	30.376606	13.932802	10.202687
SLC30A6	43.61141	32.488922	62.172596	71.00686	76.548325	47.926464	38.161015	25.33185
SLC30A7	48.688297	57.606327	40.521225	145.47227	162.93893	57.53266	149.81407	33.816605
SLC30A8	11.534189	24.250355	12.34705	7.5284324	16.246761	18.472662	19.762892	21.859396
SLC30A9	114.19986	172.24242	101.07601	78.015526	147.47948	197.52898	149.95639	191.2473
SLC31A1	21.008516	25.125643	12.087299	26.682251	113.72901	17.817072	89.14502	26.263844
SLC31A2	448.76932	416.06033	56.26438	53.463093	336.85834	294.88843	54.113674	218.7974
SLC32A1	27.847734	53.07309	9.881063	9.6727705	7.069348	27.154879	17.842653	2.5521705
SLC33A1	35.558372	38.228455	26.028988	34.861656	53.97078	42.079437	32.405704	19.734962
SLC34A1	14.03666	9.231093	11.433699	13.79065	16.066921	9.240973	2.4847162	4.76531
SLC34A2	5.69457	10.1766405	1.8446536	12.67683	108.0138	1.3189079	42.148514	12.690181
SLC34A3	122.61208	114.90467	137.20995	80.61147	142.36444	92.74941	115.08739	63.39142
SLC35A1	81.73003	129.61736	58.80342	125.79347	234.74727	194.1735	241.66876	188.0128
SLC35A2	12.002307	13.584027	26.056377	21.877304	33.365864	22.718538	29.704515	13.202632
SLC35A3	34.92586	59.724777	56.778057	67.80902	187.06516	44.74183	156.24684	28.094347
SLC35A4	74.34547	66.91538	110.80028	75.33569	98.88249	76.224915	107.85815	81.83208
SLC35A5	222.594	263.79712	33.191772	81.54271	108.03393	240.38036	52.39548	167.41374
SLC35B1	91.34582	105.78584	123.47046	95.812904	183.72226	100.109344	129.09465	91.96845
SLC35B2	143.70604	140.46362	103.10275	97.87659	154.12695	128.39073	107.11581	94.32043
SLC35B3	106.174034	114.72312	58.47886	120.5837	141.29771	109.88126	127.6459	74.41328
SLC35B4	67.17244	92.65997	46.531895	65.67906	32.355873	94.80708	31.83942	97.74152
SLC35C1	24.39767	25.362745	32.302525	33.800274	58.545517	47.53148	56.590702	22.549313
SLC35C2	16.361275	26.977526	34.76372	73.66122	36.595222	38.91364	36.84214	20.522438
SLC35D1	72.62693	90.09374	65.43457	117.358475	101.60926	66.485275	74.91996	67.119995
SLC35D2	39.163853	46.315678	23.539064	21.782505	39.99982	16.721624	29.25537	11.654923
SLC35D3	10.656825	9.845426	8.822853	1.8824841	15.088097	7.5985084	0.9883644	1.6875226
SLC35E1	11.818091	7.9972124	1.6735369	17.91249	8.469284	6.57055	1.0938501	5.885798
SLC35F1	97.885666	184.25594	10.7408285	24.738111	35.731613	147.10648	28.01122	155.38075
SLC35F2	26.699577	34.44943	47.72981	101.24619	158.0625	30.190222	70.61681	33.564167
